-2.883614777641657634e-01 4.601476669227750338e-01 3.974067884391838668e-01 -2.051607547794352115e-01 -3.807962476575674771e-01
-2.883093508412419292e-01 -2.464091710657844159e-01 -2.094950412565100284e-01 -2.606578420161781776e-02 -5.395724849082353947e-01
-2.852739253007398057e-01 -2.675685634021919279e-01 -2.395553748600690869e-01 -1.926305812076364518e-02 -5.523122820210425443e-01
1.523472661402823503e-01 -2.719866882237951256e-01 -2.374369462912014894e-01 -4.791841860861972835e-02 1.532251088524092530e+00
-2.899281414502732912e-01 -2.720108105310135027e-01 -2.374369698010385388e-01 -4.794572840636185385e-02 -4.902493452868215140e-01
-2.905990186493426219e-01 -2.029310329528383194e-02 -1.760825821634039862e-02 1.576917156067538517e-01 -5.194216814231183976e-01
-2.235923942521963748e-01 -2.714419795842567540e-01 -2.374357072752124598e-01 -4.790029922342369656e-02 -4.745274678767336662e-01
-2.908381422474877187e-01 -2.720416613584978882e-01 -2.374369969638169264e-01 -4.795728147724161172e-02 -5.116336177910674188e-01
-2.898396341344284255e-01 -2.715937128216928120e-01 -2.374362360756578638e-01 -4.742595990448874449e-02 -5.314942945001573937e-01
-2.856041308816541502e-01 -2.575112883785348195e-01 -2.137258340859252148e-01 -2.549968104819232140e-02 -5.425982625660554781e-01
-2.910128865995040282e-01 -2.720612121748132717e-01 -2.374370154050633452e-01 -4.789481266060467007e-02 -5.314720657179324848e-01
-2.622166131457422389e-01 -2.719847166831866891e-01 -2.374369457119716864e-01 -4.790608842574596571e-02 -2.964701738510289730e-01
-2.786312595084901034e-01 -2.728214924233521299e-01 -2.374373844771925091e-01 -4.438712429407367516e-02 -5.560898204048675408e-01
-5.059003939187559779e-02 -2.719855086486374640e-01 -2.374369456821238678e-01 -4.792039567361720126e-02 3.799901318841947706e+00
-2.543589311183911406e-01 -2.300179896660240197e-01 -1.970040423407315999e-01 1.195059632522622040e-01 -5.194149952040686413e-01
-2.844775971918959145e-01 -2.593829563488354584e-01 -2.118455593055760533e-01 1.921904439190365577e-01 -5.523119708159269781e-01
-2.583410597153437682e-01 4.421789791679062859e-02 3.803466194128227867e-02 -1.410127778849646463e+00 -4.759364287048084008e-01
-1.996218140006471298e-01 -2.719867179533648205e-01 -2.374369462091973637e-01 -4.795208878463599195e-02 4.207637723896891224e-02
-2.560954148662641372e-01 -2.290364551613911226e-01 -1.962094406510982991e-01 1.207942445969666934e-01 -5.194124605340472156e-01
-2.849896543795932269e-01 -2.644123063247849625e-01 -2.718332745507583970e-01 1.648019680018498190e-01 -5.537301677909840514e-01
-2.269628327950223290e-01 -2.719841815249575689e-01 -2.374369446240268966e-01 -4.792771622412909244e-02 1.565248821731092255e-01
-2.867211808682570418e-01 -2.719900859511440450e-01 -2.374369510344694345e-01 -4.790390383911775907e-02 -3.803660994956918340e-01
-1.707274682771952046e-01 -2.719873600594697183e-01 -2.374369457573186071e-01 -4.790250094307051815e-02 -1.776614653158724300e-01
-2.857148783380218382e-01 -2.646850677792773610e-01 -2.619250988089272814e-01 -1.453320125364519488e-01 -5.530918019850546985e-01
-2.652501652507113228e-01 -2.719835959231644007e-01 -2.374369445087918251e-01 -4.790791426258974445e-02 -2.402632044513152154e-01
4.534609224233976388e-01 -2.719805142198316039e-01 -2.374369429194377601e-01 -4.789356096364658782e-02 6.373300608986571802e-01
-2.891247985414883703e-01 -2.733265595208173582e-01 -2.374372996232330391e-01 -4.790604914905251255e-02 -5.560897037867266191e-01
-2.906894712899422140e-01 -1.143744552914235518e-01 -9.869836844771705253e-02 8.724487268854565214e-02 -5.314193393722564940e-01
-2.850920719590258057e-01 -2.618946908776850213e-01 -1.962140915467263380e-01 -1.757967085423122189e-01 -5.523145330982869305e-01
-2.880465553344913054e-01 -2.720817505206580833e-01 -2.374370308547134878e-01 -4.661786117635860482e-02 -5.471660767195921649e-01
-1.239444327643363791e-01 -2.719869621661800685e-01 -2.374369464115828887e-01 -4.793228255847229585e-02 3.843542241579886443e-01
-2.901714305524182858e-01 -2.734305031328993496e-01 -2.374372999228664405e-01 -4.791854183406314693e-02 -5.560897302063573244e-01
7.156614709368305238e-01 -2.719866915385945605e-01 -2.374369462747725479e-01 -4.791690945432404425e-02 2.000665928302072238e+00
-9.826115768962662145e-02 -2.719876309092040811e-01 -2.374369466815288710e-01 -4.800136186560005624e-02 -1.269661873182635903e-01
-2.763561306805047413e-01 -2.347590324246219273e-01 -2.007931382349333882e-01 1.949577740997295860e-01 -5.395637958241210619e-01
-2.849281972308866373e-01 -2.620148550792067987e-01 -1.941121051578313106e-01 1.781535860751249090e-01 -5.530897972452745170e-01
-8.941342133603306930e-02 -2.719722696156572361e-01 -2.374369314553336219e-01 -4.795270065607917798e-02 1.047495501819685204e-01
-2.797995331501935135e-01 -2.578603020110815103e-01 -2.135903380988681544e-01 2.863019657955052644e-01 -5.513717333922103503e-01
-2.830512097761413437e-01 -2.629216693738049004e-01 -1.441482512249217529e-01 -6.633476175655937945e-01 -5.546945186489823376e-01
-2.736703931634271170e-01 -2.719850711168989577e-01 -2.374369456241623988e-01 -4.792857147575498716e-02 -3.435740560946397570e-01
-2.495436491775963050e-01 -2.650988321649372370e-01 -2.537317394842217300e-01 1.640769215887766599e-02 -5.451110873919939870e-01
-2.851222390342791901e-01 -2.654958027515959551e-01 -2.486478654618483330e-01 -2.936435947169561966e-02 -5.488371965857516965e-01
-2.883881108134350169e-01 -2.719866188243556526e-01 -2.374369507868418216e-01 -4.778564474834460368e-02 -5.115379992893082095e-01
-2.477074200532159987e-01 -2.728143935498807404e-01 -2.374373867315798525e-01 -4.890525465818650053e-02 -5.557894797171170076e-01
-2.635993296513068906e-01 3.636886232061985469e-01 3.138957133196103588e-01 -1.560514883313087520e+00 -4.122907645394611187e-01
-2.844430522166803144e-01 -2.668754463800006027e-01 -2.411555687433231676e-01 -2.892156515287885171e-02 -5.502256044506401711e-01
5.248808589280558046e-01 -2.719875912131666795e-01 -2.374369466638154846e-01 -4.791231866017031660e-02 6.372873789953290569e-01
-2.762029962874674172e-01 -2.719858012418082116e-01 -2.374369463442391470e-01 -4.791418152863826524e-02 -2.948504706129596586e-01
-2.845218032635947192e-01 -2.535534265470590354e-01 -2.135200413288521337e-01 1.822983715706123220e-01 -5.502169437842875377e-01
1.306065322139565443e-01 -2.719830370192625746e-01 -2.374369442416440767e-01 -4.792058825257739657e-02 2.005951360763353453e+00
-2.906770647530864116e-01 -8.589997665452094033e-02 -7.417621751895593640e-02 9.699367270923263395e-02 -5.260101949902566965e-01
-2.550627767527404721e-01 -2.718786510441292825e-01 -2.374368284244785243e-01 -5.361981933918564917e-03 -5.557891091390954053e-01
-2.272616557820543171e-01 -2.721979088280298553e-01 -2.374371082512386488e-01 -4.373414359797527656e-02 -5.550513812243917933e-01
-2.906875729092671667e-01 6.649087841883047911e-01 5.742835975814090110e-01 3.981919440329105830e-01 -4.375998644758167244e-01
-2.906817301087186167e-01 -2.630079241153918668e-01 -1.234389015858634031e-01 -6.051009319812543363e-02 -5.529968423489420859e-01
-2.791062025588622042e-01 -2.719850344507016571e-01 -2.374369459956864881e-01 -4.796098226195370795e-02 -4.380355022714129132e-01
-2.825312174370423479e-01 2.079390098627904138e+00 1.797150796675907491e+00 2.559178875372059903e+00 -3.887942345533688671e-01
-2.908212143144324191e-01 -2.405312428741384900e-01 -2.052535021570169316e-01 -2.118427128313512056e-02 -5.471386413530278103e-01
-2.193211929822287409e-01 -2.645771854460661210e-01 -2.658426211489085533e-01 -2.291317736587148574e-02 -5.314598062190390992e-01
-9.048942527974629391e-02 -2.719952735142956990e-01 -2.374369499638301906e-01 -4.800561790863772105e-02 -4.406462669171785640e-01
-2.838654621714459814e-01 -2.498535370811743317e-01 -2.116988561425319215e-01 1.821303114739104279e-01 -5.488249092124923845e-01
-3.271567402476715375e-02 -2.719788423706235858e-01 -2.374369413528565620e-01 -4.780147787450250707e-02 -3.896759404900755341e-01
-2.645386590487647793e-01 -2.719881909222582883e-01 -2.374369487595929529e-01 -4.790837503348154697e-02 -3.416988955519477678e-01
-2.557026602841519503e-01 -2.719843817781515405e-01 -2.374369448180487230e-01 -4.792483508011203402e-02 -1.652711603535712559e-01
-2.892422238124943146e-01 1.286446195327597630e+00 1.111332517534880937e+00 1.428752393429762790e+00 -4.092830212141941870e-01
-2.557319374564114844e-01 -2.714738978942431435e-01 -2.374358598412024679e-01 -3.677552587425959862e-02 -5.546933561198377216e-01
4.420332406875006614e-01 -2.719878279448025848e-01 -2.374369467671482992e-01 -4.790971018708835988e-02 4.273172312336794287e-01
-2.908930844139277494e-01 -2.723375063021989395e-01 -2.374371770146331828e-01 -4.790658186699169735e-02 -5.450965076572193979e-01
-2.899545325145882479e-01 3.995472828270970056e-01 3.450434454478416013e-01 8.136368746993405399e-01 -4.958925223250010283e-01
-2.889619927247172870e-01 -2.579756123589566075e-01 -2.134661709957446918e-01 -7.373632860219692109e-02 -5.488345085906000120e-01
-2.885578923347221769e-01 -2.720049585668917747e-01 -2.374369651649413382e-01 -4.790646169203650190e-02 -4.583526174218844895e-01
-2.759852346010044921e-01 -2.698562002053782050e-01 -2.376093423927883030e-01 1.479144846326102547e-01 -5.553463643799373406e-01
-2.844830921459468587e-01 -2.663408034787224099e-01 -2.431118708462718103e-01 1.591538115634522910e-01 -5.542579225692487732e-01
-2.069997903502710235e-01 -2.719781404571594563e-01 -2.374369405535357580e-01 -4.736020869960528429e-02 -4.773118597514185990e-01
-2.712559281365046759e-01 -2.703784700088545656e-01 -2.374325246211321794e-01 -2.930122178680544601e-02 -5.537312914530485575e-01
-2.601607772310339239e-01 -2.721933923463412119e-01 -2.374371055569499400e-01 -1.492280624853856499e-02 -5.559541899024743605e-01
-1.793021725708080494e-01 -2.719855704705586019e-01 -2.374369457164973718e-01 -4.792130279980728880e-02 3.021390590158259393e+00
3.317133164266821144e-01 -2.719792594899468896e-01 -2.374369421369466882e-01 -4.787335083113845174e-02 2.585165544652621716e-01
-2.908462740512868239e-01 -2.736456285680176626e-01 -2.374372999437486531e-01 -4.791986611418689451e-02 -5.562015607985955068e-01
-2.747076517133382190e-01 4.756535555877887234e+00 4.108303084706427022e+00 3.937324491604753618e+00 -1.361860495554142736e-01
-2.123251439894223436e-01 -2.714531191006011590e-01 -2.374356721015509764e-01 5.687893565545749652e-01 -5.559547326685546631e-01
-2.369826036246348300e-01 4.589227336730041351e+00 3.948342754833562118e+00 7.637929732929243265e+00 5.434319954295196292e-02
5.493756062893991737e-02 1.868627792699099066e+00 1.593436516048734486e+00 -1.059510907271229874e+00 1.280870817699437225e+00
-2.636768361164914531e-01 -2.708901756645957781e-01 -2.374309734034417696e-01 -2.974594633871295232e-02 -5.542596083305896260e-01
-2.516237550903744902e-01 -2.718044309516448043e-01 -2.374367207161864612e-01 8.010948966001628022e-03 -5.557893322229005006e-01
-2.570208174179211547e-01 -2.701842910502255113e-01 -2.374698515367669738e-01 2.388794462028051679e+00 -5.559552623337290500e-01
-2.697520341044556402e-01 5.884043221601936935e+00 5.076044988763284138e+00 -2.254330880655110558e+00 2.734669906767000502e-01
-1.940338970248496608e-01 -2.719869419486055095e-01 -2.374369455433782139e-01 -4.861585792218169055e-02 -4.685549034670730140e-01
-7.289917390092838512e-02 -2.344236598216321577e-01 -2.005424244311100057e-01 -4.498948022350159059e-02 2.743392118381590361e+00
-6.707290462764076144e-02 -2.719815946702456300e-01 -2.374369435951695084e-01 -4.790499879821325663e-02 1.141229018731224620e+00
2.785788748113847135e-01 -2.719814905252137538e-01 -2.374369435241029391e-01 -4.790397025877500548e-02 1.174147961533616780e+00
8.845936468341170089e-01 -2.719843226677992054e-01 -2.374369438841379687e-01 -4.793346004814667133e-02 5.902560633094051656e-01
-2.894701045402406359e-01 -2.725532542775773170e-01 -2.374372759576630354e-01 -4.967647845424588704e-02 -5.542621011876804893e-01
6.146344278904839697e+00 -2.719160647514305418e-01 -2.374368701326272368e-01 -4.791914021227482862e-02 1.418205043752235772e+00
-1.072032725709054640e-01 -2.719854578800336431e-01 -2.374369456558369507e-01 -4.792063224705626207e-02 3.783012968568730372e+00
-2.552851880975846033e-01 -2.713402392671671604e-01 -2.374352217119302388e-01 1.146639115513084922e-01 -5.557895665651312322e-01
2.506913623528793100e-01 -1.880653849833489599e-01 -1.619387066605247893e-01 -1.496484701966883657e-01 -2.986754165290532170e-01
-2.888142079107881011e-01 2.477708263353972651e+00 2.141386600045708466e+00 1.871917200820037763e+00 -2.930668156777858635e-01
3.129291850655895879e-01 -2.719884277625309044e-01 -2.374369470023496853e-01 -4.789961212134271479e-02 1.125788162530242109e-01
9.344836646568862593e-01 -2.719832889507402540e-01 -2.374369444622397296e-01 -4.791878655764023054e-02 3.961353485677939545e+00
-7.626140922938630384e-02 -2.719780762273018015e-01 -2.374369412132873169e-01 -4.787206056753396527e-02 -1.775840612916063377e-01
-2.779295601485903822e-01 -2.646702375455418643e-01 -2.626965813552111229e-01 2.493931203559844045e-01 -5.530947926097984357e-01
-2.634212492739033129e-01 -2.708904715337748792e-01 -2.374309621260635994e-01 1.089532630142387298e-01 -5.555887058273970558e-01
-2.421289169949669973e-01 -2.729048473421710197e-01 -2.374373643157334235e-01 -4.829282044618005837e-02 -5.555894562980742135e-01
1.089890847141211372e-01 -2.719796378925449787e-01 -2.374369423823591285e-01 -4.787537527883220512e-02 -2.936242403380668817e-02
-2.602281079677308817e-01 -2.731494325436240600e-01 -2.374372817300885730e-01 -4.794978992567325987e-02 -5.553464024425152079e-01
-2.899423889887516870e-01 8.439788257631363200e-01 7.290279724559591834e-01 8.657405138911429265e-01 -4.371897278338016113e-01
-2.836089023402909026e-01 -2.666866390779530360e-01 -2.417842327191956908e-01 -5.824394012284800359e-01 -5.553468273007183820e-01
-7.655533200520711623e-02 4.699564961542744612e+00 3.991469530164090340e+00 -3.290925390328476752e+00 1.445190913255394838e+00
-9.567665579834695733e-02 6.968428179507861753e-01 5.994911130617802675e-01 3.909799645467390228e+00 -1.908671886885368041e-01
-2.857290441076783538e-01 4.854277309115158978e+00 4.189232723239595835e+00 3.823905277193973551e-01 7.449947852678094097e-03
-2.807418485425111077e-01 -2.719966321014127275e-01 -2.374369565682858951e-01 -4.791003036389462205e-02 -4.575707630085051880e-01
-2.882457888067544438e-01 -2.251772744056972642e-01 -1.930530910138111844e-01 -1.213000863247367112e-01 -5.395881722173332395e-01
1.755035847866645016e-01 -2.309680881810626252e-01 -1.977912492154802193e-01 -4.580066913555400077e-02 9.037365942229321769e-01
-2.909574977849865296e-01 -2.721631307983427006e-01 -2.374370871037879416e-01 -4.789989082188027963e-02 -5.395872994498901454e-01
-2.586099752717516687e-01 -2.691655055597652613e-01 -2.378747305680982416e-01 2.891837324842711290e-02 -5.530915167805103838e-01
-1.771933710400828976e-02 -2.719834945811866467e-01 -2.374369442049637513e-01 -4.792274179935179096e-02 7.011673825822434258e-01
-5.644110508455398023e-02 2.147649318988019917e+00 1.837469189985514895e+00 -2.410395970136644639e+00 6.687011981371950853e-01
3.982345489089940682e-01 -2.719811987337683590e-01 -2.374369432944018754e-01 -4.790423336511238223e-02 8.910647043775140608e-01
-1.810071129407281321e-01 -2.719763971820899351e-01 -2.374369399139311387e-01 -4.785444939782159540e-02 -3.442897002083593616e-01
-2.845953893621258057e-01 -2.534177120472549394e-01 -2.134727389859076285e-01 1.913299405058000724e-01 -5.502148776596550439e-01
-2.907058324404095395e-01 -2.735908825472338490e-01 -2.374372999437461274e-01 -4.791987427368998853e-02 -5.562015315561152917e-01
-2.887144861362742621e-01 -2.732860721144690919e-01 -2.374372991509823561e-01 -4.779910524287635243e-02 -5.562015264045382379e-01
-2.867162959599768857e-01 -1.317089138998042974e-01 -1.136114255582930943e-01 -2.474674777205445597e-01 -5.195110382960170803e-01
-1.445634233545072811e-01 -2.719846983257570572e-01 -2.374369452492319787e-01 -4.793484912508556850e-02 1.030538108650601581e+00
5.793876442342577038e-01 -7.696693204939385191e-02 -6.694442099741053365e-02 -4.292015781183350365e-02 1.645457629508490838e+00
-2.191804930575732835e-01 -2.463819017901327513e-01 -2.094899628766823119e-01 -7.259722452662595860e-01 -5.426109713151793246e-01
-2.575180056961212105e-01 -2.712359207728933796e-01 -2.374345649956349502e-01 -3.005542096914513156e-02 -5.546933097474475716e-01
-2.320609233020719253e-01 -2.704300184797722717e-01 -2.374300385450155149e-01 -4.397235918518249687e-02 -5.471493836906607955e-01
-2.883668685823876365e-01 -2.736456285680176626e-01 -2.374372999437486531e-01 -4.791986611418689451e-02 -5.562015295708783169e-01
-2.892026267364401493e-01 -2.720663763496276588e-01 -2.374370199815276639e-01 -4.710427683771815227e-02 -5.451200616760475404e-01
-2.884393028864683517e-01 -2.719845870905455154e-01 -2.374369449856588155e-01 -4.796124615917154305e-02 -3.451495676177797622e-01
-2.609632878615553708e-01 -2.724220016573537517e-01 -2.374372133142489683e-01 -4.160402127103179221e-02 -5.557892316711794400e-01
-2.540466138754167158e-01 -2.717734780674313511e-01 -2.374366700221289816e-01 -3.828019959692851443e-02 -5.550513166242938556e-01
-1.295408644675379028e-01 -2.518678629200660213e-01 -2.128168489080015935e-01 -4.708674929793139063e-01 -5.359259193047093417e-01
-2.552336831342140733e-01 -2.719081937466226173e-01 -2.374368660168071632e-01 -4.131076090439197990e-02 -5.550514159367960776e-01
-2.860591392642274911e-01 1.229109186482935323e+00 1.061764998983456332e+00 -4.055963380274616448e-01 -1.746033201819271186e-01
-2.730325256649118737e-01 -2.726439920347241697e-01 -2.374373546143453695e-01 -3.505522306713194230e-02 -5.560898463553818338e-01
-2.899870052787921204e-01 -2.720289162131950822e-01 -2.374369872205458476e-01 -4.793842568689525574e-02 -5.195496416679851182e-01
-2.650122238251088058e-01 -3.170659592156037376e-02 -2.747028306531899833e-02 2.829380263607911061e+00 -5.197196105717261094e-01
-2.718800332759357952e-01 -2.704385010184764404e-01 -2.374295743735714836e-01 -2.327304143406582204e-01 -5.555893214023527316e-01
-2.910226074661323437e-01 -6.292859471087063061e-02 -5.438154484168584990e-02 -4.061947558902144484e-02 -5.017987392505709465e-01
-2.586484176847662630e-01 -2.711813807938265319e-01 -2.374341465907275905e-01 -2.868814087407894203e-02 -5.546932486319907651e-01
-2.843172627103080496e-01 -2.535512324699894515e-01 -2.135178972032847622e-01 1.796995360500002747e-01 -5.502184571878275809e-01
5.111271651580060471e-01 -2.719822520343757599e-01 -2.374369438530145315e-01 -4.791524139259086684e-02 1.552145844125380592e+00
-2.883843652942200131e-01 8.721925496430263935e-01 7.533624942689741699e-01 -2.339420863934759953e-01 -3.431175404772298654e-01
-9.517358021770606913e-02 1.312111853033448294e-01 1.127747112792581857e-01 3.938393585084308590e+00 -4.009647305916860249e-01
-2.879359763892369584e-01 -1.727126222888014095e-01 -1.487763404101974385e-01 -1.605625131027060282e-01 -5.260708706003893731e-01
-2.856997290898197206e-01 -2.719895882692929256e-01 -2.374369517931422258e-01 -4.790773905377076342e-02 -4.901729877140536540e-01
-1.453686700627364603e-01 -2.719756891299294765e-01 -2.374369395642366432e-01 -4.782093366407032253e-02 -3.441730280501729133e-01
-2.838034882128093184e-01 -2.534878452235833635e-01 -2.134946764293168264e-01 1.886876772744141839e-01 -5.502199325306315059e-01
-2.908322828469492305e-01 -2.736456285680176626e-01 -2.374372999437486531e-01 -4.791986611418689451e-02 -5.562015618959327279e-01
-2.222678694547910727e-01 -2.719845401002589647e-01 -2.374369451742052717e-01 -4.792417132257840301e-02 2.860248588157057181e+00
3.107195187859853810e-02 -2.719807494716457441e-01 -2.374369430711046891e-01 -4.790238342757918710e-02 2.029937835972562277e-01
-2.777482917504083271e-01 -2.696402556670167150e-01 -2.376726231357527142e-01 -2.717317557040254544e-02 -5.530907102207881509e-01
-2.535861310399003532e-01 -2.304847737419874754e-01 -1.973810944745362506e-01 1.186621334882297651e-01 -5.194196356712258433e-01
-2.840776466316728421e-01 -2.671544488439800413e-01 -2.404147158600025980e-01 -2.890787754441220131e-02 -5.502270513802872687e-01
-8.611728721047301471e-02 -2.219229305141209585e-01 -1.903857004591397450e-01 -9.694199318161840218e-01 -5.195162963509972753e-01
-2.520560979484383068e-01 -2.720236741047139528e-01 -2.374369752168360437e-01 -4.757908491222203468e-02 -5.315299922146936584e-01
-2.765685510197762875e-01 -2.719840805829990549e-01 -2.374369449087654071e-01 -4.796613439171297510e-02 -4.128315891308385055e-01
-1.204057921782980128e-01 -2.371200989591582542e-01 -2.026640484772797013e-01 -4.857805057801602155e-02 1.505964269648967695e-03
-2.902686478984961571e-01 -2.719957569072106729e-01 -2.374369564403527033e-01 -4.790079899179309347e-02 -4.114118891886656693e-01
-2.867634009312275967e-01 -2.731562743155808715e-01 -2.374372849251173423e-01 -4.850223342173443086e-02 -5.562015371097591698e-01
-2.904920126560148197e-01 -2.595940326443876289e-01 -2.113686179458079961e-01 -4.087968062552283649e-02 -5.488349138810257877e-01
-2.839769473489469620e-01 -2.635181680136827742e-01 -8.598390623086744622e-01 2.485636251024176124e-01 -5.537318294273904096e-01
-2.309663790400875438e-01 -2.719732917022487095e-01 -2.374369377497059230e-01 -4.771734451030845703e-02 -4.587129441422616583e-01
-2.730634480511505147e-01 -2.694894135923374123e-01 -2.377275896174871339e-01 1.751968543617364316e-01 -5.550521402056614040e-01
-2.776105760183593119e-01 -2.685773612804616683e-01 -2.382863105063233455e-01 4.888527382293960111e-01 -5.557902140710412331e-01
-2.880950647132490827e-01 -2.736456285680176626e-01 -2.374372999437486531e-01 -4.791986611418689451e-02 -5.562015339518002754e-01
-2.803578012473795789e-01 -2.511117756855585359e-01 -2.124054090132986850e-01 2.311376414268159485e-01 -5.488302460690833717e-01
-2.675085956955419175e-01 -2.724185856903479919e-01 -2.374372119482788257e-01 -4.625211620974987309e-02 -5.553463343582366596e-01
-2.764798512011796827e-01 -2.719799387674513569e-01 -2.374369429631432160e-01 -4.788571038308683109e-02 -4.586865766867274097e-01
-2.358805314248976492e-01 -2.689341374525239248e-01 -2.380133455600576542e-01 -3.974433249656474793e-02 -5.426276525505783210e-01
-2.848880760006790025e-01 -2.596606247085297969e-01 -2.112718912573061103e-01 1.752280072573269287e-01 -5.523112808574451860e-01
-2.877300486657359824e-01 -2.719834610489910709e-01 -2.374369478973508418e-01 -4.773152665083359170e-02 -5.115454917973032423e-01
1.832744673699956972e-01 1.048963677473776723e+00 8.952971943852503500e-01 -5.305633334900005105e-01 1.264272183537728189e+00
3.043334174588038898e+00 -2.661791149477574780e-01 -2.439534223171802574e-01 -4.757241373651294181e-02 3.450552806283833540e+00
1.465805871975187080e-01 7.999472922951031961e-01 6.841898312132742577e-01 4.691269249535779395e-01 1.118807653327124507e+00
-2.844089048756487936e-01 -2.661052479138681370e-01 -2.442761744647968247e-01 1.961498022519791440e-01 -5.542572083522860904e-01
-2.907595694736650471e-01 -2.736456285680176626e-01 -2.374372999437486531e-01 -4.791986611418689451e-02 -5.562015323937737898e-01
-2.907228711778515606e-01 -2.719853886049957703e-01 -2.374369457002357131e-01 -4.796476760121293897e-02 -3.822637847180782589e-01
-2.902813733777824812e-01 -1.932677564654873281e-01 -1.663045693905179645e-01 -4.352187981748704970e-02 2.795542941982341212e+00
3.700775831523101633e+00 -2.719836112004234141e-01 -2.374369436593605776e-01 -4.792013951986945353e-02 1.416838670239767950e+00
-2.845499529356082524e-01 -2.661499554027477732e-01 -2.440328187583734598e-01 1.628293783172799492e-01 -5.542583265196051601e-01
-2.860721091809916850e-01 2.262192435642191413e+00 1.954986889018528462e+00 -5.207901389410890536e-01 -1.743861703057522916e-01
-2.911067675853160619e-01 -1.324809564241559434e-01 -1.142725640237670093e-01 -4.583997348174864012e-02 -5.114796331898957549e-01
-2.851143942758678773e-01 -2.663125349278466780e-01 -2.432199157697987058e-01 -1.518306757202165548e-02 -5.513680069721618171e-01
-2.628234218635573383e-01 -2.709329226714984884e-01 -2.374315194246061078e-01 9.982335016377293091e-02 -5.555887721695852433e-01
-2.907695514395057801e-01 -2.723251101317663014e-01 -2.374371719069077180e-01 -4.786325278940403716e-02 -5.471430277089364136e-01
-2.831790371174643384e-01 -2.719831915755668850e-01 -2.374369440722395308e-01 -4.791873071788345373e-02 1.290461793279250313e-01
8.508325402750093192e-01 -2.719872241332810248e-01 -2.374369464619404402e-01 -4.791454673504589451e-02 1.202308478830218519e+00
-2.849238688758864435e-01 -2.651488894457051937e-01 -2.527064858477661713e-01 -1.605132027803797892e-02 -5.502219520153204257e-01
